sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
WS01-XS-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-XS-Black","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-xs-black,,,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/s/ws01-black_back.jpg
WS01-XS-Green,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-XS-Green","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-xs-green,,,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-XS-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-XS-Yellow","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-xs-yellow,,,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-S-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-S-Black","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-s-black,,,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/s/ws01-black_back.jpg
WS01-S-Green,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-S-Green","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-s-green,,,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-S-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-S-Yellow","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-s-yellow,,,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-M-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-M-Black","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-m-black,,,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/s/ws01-black_back.jpg
WS01-M-Green,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-M-Green","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-m-green,,,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-M-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-M-Yellow","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-m-yellow,,,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-L-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-L-Black","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-l-black,,,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/s/ws01-black_back.jpg
WS01-L-Green,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-L-Green","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-l-green,,,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-L-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-L-Yellow","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-l-yellow,,,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-XL-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-XL-Black","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-xl-black,,,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/s/ws01-black_back.jpg
WS01-XL-Green,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-XL-Green","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-xl-green,,,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,/w/s/ws01-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01-XL-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee-XL-Yellow","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,gwyn-endurance-tee-xl-yellow,,,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,/w/s/ws01-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS01,,Top,configurable,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Gwyn Endurance Tee","<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p>
<p>&bull; Short-Sleeves.<br />&bull; Machine wash/line dry.</p>",,,1,"Taxable Goods","Catalog, Search",24,,,,,,,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,/w/s/ws01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Tee,material=HeatTec&reg;|Polyester,pattern=Solid,climate=Indoor|Warm,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=WS01-XS-Black,size=XS,color=Black|sku=WS01-XS-Green,size=XS,color=Green|sku=WS01-XS-Yellow,size=XS,color=Yellow|sku=WS01-S-Black,size=S,color=Black|sku=WS01-S-Green,size=S,color=Green|sku=WS01-S-Yellow,size=S,color=Yellow|sku=WS01-M-Black,size=M,color=Black|sku=WS01-M-Green,size=M,color=Green|sku=WS01-M-Yellow,size=M,color=Yellow|sku=WS01-L-Black,size=L,color=Black|sku=WS01-L-Green,size=L,color=Green|sku=WS01-L-Yellow,size=L,color=Yellow|sku=WS01-XL-Black,size=XL,color=Black|sku=WS01-XL-Green,size=XL,color=Green|sku=WS01-XL-Yellow,size=XL,color=Yellow",,,/w/s/ws01-black_back.jpg
WS05-XS-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-XS-Black","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-xs-black,,,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/s/ws05-black_alt1.jpg,/w/s/ws05-black_back.jpg"
WS05-XS-Orange,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-XS-Orange","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-xs-orange,,,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-XS-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-XS-Yellow","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-xs-yellow,,,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-S-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-S-Black","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-s-black,,,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/s/ws05-black_alt1.jpg,/w/s/ws05-black_back.jpg"
WS05-S-Orange,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-S-Orange","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-s-orange,,,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-S-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-S-Yellow","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-s-yellow,,,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-M-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-M-Black","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-m-black,,,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/s/ws05-black_alt1.jpg,/w/s/ws05-black_back.jpg"
WS05-M-Orange,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-M-Orange","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-m-orange,,,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-M-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-M-Yellow","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-m-yellow,,,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-L-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-L-Black","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-l-black,,,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/s/ws05-black_alt1.jpg,/w/s/ws05-black_back.jpg"
WS05-L-Orange,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-L-Orange","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-l-orange,,,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-L-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-L-Yellow","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-l-yellow,,,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-XL-Black,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-XL-Black","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-xl-black,,,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/s/ws05-black_alt1.jpg,/w/s/ws05-black_back.jpg"
WS05-XL-Orange,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-XL-Orange","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-xl-orange,,,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,/w/s/ws05-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WS05-XL-Yellow,,Top,simple,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee-XL-Yellow","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",24,,,,desiree-fitness-tee-xl-yellow,,,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,/w/s/ws05-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
