Code,Country,State,"Zip/Post Code",Rate,"Zip/Post is Range","Range From","Range To",default
US-WA-98626,US,WA,98626,8,,,,
US-WA-98628,US,WA,98628,7,,,,
US-WA-98629,US,WA,98629,7.7,,,,
US-WA-98631,US,WA,98631,7.8,,,,
US-WA-98632,US,WA,98632,8,,,,
US-WA-98635,US,WA,98635,7,,,,
US-WA-98637,US,WA,98637,7.8,,,,
US-WA-98638,US,WA,98638,7.8,,,,
US-WA-98639,US,WA,98639,7.7,,,,
US-WA-98640,US,WA,98640,7.8,,,,
US-WA-98641,US,WA,98641,7.8,,,,
US-WA-98642,US,WA,98642,7.7,,,,
US-WA-98643,US,WA,98643,7.6,,,,
US-WA-98644,US,WA,98644,7.8,,,,
US-WA-98645,US,WA,98645,7.7,,,,
US-WA-98647,US,WA,98647,7.6,,,,
US-WA-98648,US,WA,98648,7.7,,,,
US-WA-98649,US,WA,98649,7.7,,,,
US-WA-98650,US,WA,98650,7,,,,
US-WA-98651,US,WA,98651,7.7,,,,
US-WA-98660,US,WA,98660,8.4,,,,
US-WA-98661,US,WA,98661,8.4,,,,
US-WA-98662,US,WA,98662,8.4,,,,
US-WA-98663,US,WA,98663,8.4,,,,
US-WA-98664,US,WA,98664,8.4,,,,
US-WA-98665,US,WA,98665,8.4,,,,
US-WA-98666,US,WA,98666,8.4,,,,
US-WA-98668,US,WA,98668,8.4,,,,
US-WA-98670,US,WA,98670,7,,,,
US-WA-98671,US,WA,98671,8.4,,,,
US-WA-98672,US,WA,98672,7,,,,
US-WA-98673,US,WA,98673,7,,,,
US-WA-98674,US,WA,98674,7.7,,,,
US-WA-98675,US,WA,98675,7.7,,,,
US-WA-98682,US,WA,98682,8.4,,,,
US-WA-98683,US,WA,98683,8.4,,,,
US-WA-98684,US,WA,98684,8.4,,,,
US-WA-98685,US,WA,98685,8.4,,,,
US-WA-98686,US,WA,98686,8.4,,,,
US-WA-98687,US,WA,98687,8.4,,,,
US-WA-98801,US,WA,98801,8.4,,,,
US-WA-98802,US,WA,98802,8.2,,,,
US-WA-98807,US,WA,98807,8.4,,,,
US-WA-98811,US,WA,98811,8.2,,,,
US-WA-98812,US,WA,98812,7.7,,,,
US-WA-98813,US,WA,98813,7.7,,,,
US-WA-98814,US,WA,98814,7.7,,,,
US-WA-98815,US,WA,98815,8.2,,,,
US-WA-98816,US,WA,98816,8.2,,,,
US-WA-98817,US,WA,98817,8.2,,,,
US-WA-98819,US,WA,98819,7.7,,,,
US-WA-98821,US,WA,98821,8.2,,,,
US-WA-98822,US,WA,98822,8.2,,,,
US-WA-98823,US,WA,98823,7.9,,,,
US-WA-98824,US,WA,98824,7.9,,,,
US-WA-98826,US,WA,98826,8.2,,,,
US-WA-98827,US,WA,98827,7.7,,,,
US-WA-98828,US,WA,98828,8.2,,,,
US-WA-98829,US,WA,98829,7.7,,,,
US-WA-98830,US,WA,98830,7.8,,,,
US-WA-98831,US,WA,98831,8.2,,,,
US-WA-98832,US,WA,98832,7.9,,,,
US-WA-98833,US,WA,98833,7.7,,,,
US-WA-98834,US,WA,98834,7.7,,,,
US-WA-98836,US,WA,98836,8.2,,,,
US-WA-98837,US,WA,98837,7.9,,,,
US-WA-98840,US,WA,98840,7.8,,,,
US-WA-98841,US,WA,98841,7.7,,,,
US-WA-98843,US,WA,98843,8.2,,,,
US-WA-98844,US,WA,98844,7.7,,,,
US-WA-98845,US,WA,98845,7.8,,,,
US-WA-98846,US,WA,98846,7.7,,,,
US-WA-98847,US,WA,98847,8.2,,,,
US-WA-98848,US,WA,98848,7.9,,,,
US-WA-98849,US,WA,98849,7.7,,,,
US-WA-98850,US,WA,98850,8.2,,,,
US-WA-98851,US,WA,98851,7.9,,,,
US-WA-98852,US,WA,98852,8.2,,,,
US-WA-98853,US,WA,98853,7.9,,,,
US-WA-98855,US,WA,98855,7.7,,,,
US-WA-98856,US,WA,98856,7.8,,,,
US-WA-98857,US,WA,98857,7.9,,,,
US-WA-98858,US,WA,98858,8.2,,,,
US-WA-98859,US,WA,98859,7.7,,,,
US-WA-98860,US,WA,98860,7.9,,,,
US-WA-98862,US,WA,98862,7.7,,,,
US-WA-98901,US,WA,98901,8.2,,,,
US-WA-98902,US,WA,98902,8.2,,,,
US-WA-98903,US,WA,98903,7.9,,,,
US-WA-98904,US,WA,98904,8.2,,,,
US-WA-98907,US,WA,98907,8.2,,,,
US-WA-98908,US,WA,98908,8.2,,,,
US-WA-98909,US,WA,98909,8.2,,,,
US-WA-98920,US,WA,98920,7.9,,,,
US-WA-98921,US,WA,98921,7.9,,,,
US-WA-98922,US,WA,98922,8,,,,
US-WA-98923,US,WA,98923,7.9,,,,
US-WA-98925,US,WA,98925,8,,,,
US-WA-98926,US,WA,98926,8,,,,
US-WA-98930,US,WA,98930,7.9,,,,
US-WA-98932,US,WA,98932,7.9,,,,
US-WA-98933,US,WA,98933,7.9,,,,
US-WA-98934,US,WA,98934,8,,,,
US-WA-98935,US,WA,98935,7.9,,,,
US-WA-98936,US,WA,98936,7.9,,,,
US-WA-98937,US,WA,98937,7.9,,,,
US-WA-98938,US,WA,98938,7.9,,,,
US-WA-98939,US,WA,98939,7.9,,,,
US-WA-98940,US,WA,98940,8,,,,
US-WA-98941,US,WA,98941,8,,,,
US-WA-98942,US,WA,98942,7.9,,,,
US-WA-98943,US,WA,98943,8,,,,
US-WA-98944,US,WA,98944,7.9,,,,
US-WA-98946,US,WA,98946,8,,,,
US-WA-98947,US,WA,98947,7.9,,,,
US-WA-98948,US,WA,98948,7.9,,,,
US-WA-98950,US,WA,98950,8,,,,
US-WA-98951,US,WA,98951,7.9,,,,
US-WA-98952,US,WA,98952,7.9,,,,
US-WA-98953,US,WA,98953,7.9,,,,
US-WA-99001,US,WA,99001,8.7,,,,
US-WA-99003,US,WA,99003,8.1,,,,
US-WA-99004,US,WA,99004,8.7,,,,
US-WA-99005,US,WA,99005,8.1,,,,
US-WA-99006,US,WA,99006,8.1,,,,
US-WA-99008,US,WA,99008,7.7,,,,
US-WA-99009,US,WA,99009,8.1,,,,
US-WA-99011,US,WA,99011,8.7,,,,
US-WA-99012,US,WA,99012,8.1,,,,
US-WA-99013,US,WA,99013,7.6,,,,
US-WA-99014,US,WA,99014,8.7,,,,
US-WA-99016,US,WA,99016,8.7,,,,
US-WA-99017,US,WA,99017,7.8,,,,
US-WA-99018,US,WA,99018,8.1,,,,
US-WA-99019,US,WA,99019,8.7,,,,
US-WA-99020,US,WA,99020,8.1,,,,
US-WA-99021,US,WA,99021,8.1,,,,
US-WA-99022,US,WA,99022,8.1,,,,
US-WA-99023,US,WA,99023,8.1,,,,
US-WA-99025,US,WA,99025,8.1,,,,
US-WA-99026,US,WA,99026,8.1,,,,
US-WA-99027,US,WA,99027,8.1,,,,
US-WA-99029,US,WA,99029,7.7,,,,
US-WA-99030,US,WA,99030,8.1,,,,
US-WA-99031,US,WA,99031,8.1,,,,
US-WA-99032,US,WA,99032,7.7,,,,
US-WA-99033,US,WA,99033,7.8,,,,
US-WA-99034,US,WA,99034,7.6,,,,
US-WA-99036,US,WA,99036,8.1,,,,
US-WA-99037,US,WA,99037,8.7,,,,
US-WA-99039,US,WA,99039,8.1,,,,
US-WA-99040,US,WA,99040,7.6,,,,
US-WA-99101,US,WA,99101,7.6,,,,
US-WA-99102,US,WA,99102,7.8,,,,
US-WA-99103,US,WA,99103,7.7,,,,
US-WA-99104,US,WA,99104,7.8,,,,
US-WA-99105,US,WA,99105,7.7,,,,
US-WA-99107,US,WA,99107,7.7,,,,
US-WA-99109,US,WA,99109,7.6,,,,
US-WA-99110,US,WA,99110,7.6,,,,
US-WA-99111,US,WA,99111,7.8,,,,
US-WA-99113,US,WA,99113,7.8,,,,
US-WA-99114,US,WA,99114,7.6,,,,
US-WA-99115,US,WA,99115,7.9,,,,
US-WA-99116,US,WA,99116,7.7,,,,
US-WA-99117,US,WA,99117,7.7,,,,
US-WA-99118,US,WA,99118,7.7,,,,
US-WA-99119,US,WA,99119,7.6,,,,
US-WA-99121,US,WA,99121,7.7,,,,
US-WA-99122,US,WA,99122,7.7,,,,
US-WA-99123,US,WA,99123,7.9,,,,
US-WA-99124,US,WA,99124,7.7,,,,
US-WA-99125,US,WA,99125,7.8,,,,
US-WA-99126,US,WA,99126,7.6,,,,
US-WA-99128,US,WA,99128,7.8,,,,
US-WA-99129,US,WA,99129,7.6,,,,
US-WA-99130,US,WA,99130,7.8,,,,
US-WA-99131,US,WA,99131,7.6,,,,
US-WA-99133,US,WA,99133,7.9,,,,
US-WA-99134,US,WA,99134,7.7,,,,
US-WA-99135,US,WA,99135,7.9,,,,
US-WA-99136,US,WA,99136,7.8,,,,
US-WA-99137,US,WA,99137,7.6,,,,
US-WA-99138,US,WA,99138,7.7,,,,
US-WA-99139,US,WA,99139,7.6,,,,
US-WA-99140,US,WA,99140,7.7,,,,
US-WA-99141,US,WA,99141,7.6,,,,
US-WA-99143,US,WA,99143,7.8,,,,
US-WA-99144,US,WA,99144,7.7,,,,
US-WA-99146,US,WA,99146,7.7,,,,
US-WA-99147,US,WA,99147,7.7,,,,
US-WA-99148,US,WA,99148,7.6,,,,
US-WA-99149,US,WA,99149,7.8,,,,
US-WA-99150,US,WA,99150,7.7,,,,
US-WA-99151,US,WA,99151,7.6,,,,
US-WA-99152,US,WA,99152,7.6,,,,
US-WA-99153,US,WA,99153,7.6,,,,
US-WA-99154,US,WA,99154,7.7,,,,
US-WA-99155,US,WA,99155,7.7,,,,
US-WA-99156,US,WA,99156,7.6,,,,
US-WA-99157,US,WA,99157,7.6,,,,
US-WA-99158,US,WA,99158,7.8,,,,
US-WA-99159,US,WA,99159,7.7,,,,
US-WA-99160,US,WA,99160,7.7,,,,
US-WA-99161,US,WA,99161,7.8,,,,
US-WA-99163,US,WA,99163,7.8,,,,
US-WA-99164,US,WA,99164,7.8,,,,
US-WA-99166,US,WA,99166,7.7,,,,
US-WA-99167,US,WA,99167,7.6,,,,
US-WA-99169,US,WA,99169,7.7,,,,
US-WA-99170,US,WA,99170,7.8,,,,
US-WA-99171,US,WA,99171,7.8,,,,
US-WA-99173,US,WA,99173,7.6,,,,
US-WA-99174,US,WA,99174,7.8,,,,
US-WA-99176,US,WA,99176,7.8,,,,
US-WA-99179,US,WA,99179,7.8,,,,
US-WA-99180,US,WA,99180,7.6,,,,
US-WA-99181,US,WA,99181,7.6,,,,
US-WA-99185,US,WA,99185,7.7,,,,
US-WA-99201,US,WA,99201,8.7,,,,
US-WA-99202,US,WA,99202,8.7,,,,
US-WA-99203,US,WA,99203,8.7,,,,
US-WA-99204,US,WA,99204,8.7,,,,
US-WA-99205,US,WA,99205,8.7,,,,
US-WA-99206,US,WA,99206,8.7,,,,
US-WA-99207,US,WA,99207,8.7,,,,
US-WA-99208,US,WA,99208,8.7,,,,
US-WA-99209,US,WA,99209,8.7,,,,
US-WA-99210,US,WA,99210,8.7,,,,
US-WA-99211,US,WA,99211,8.7,,,,
US-WA-99212,US,WA,99212,8.7,,,,
US-WA-99213,US,WA,99213,8.7,,,,
US-WA-99214,US,WA,99214,8.7,,,,
US-WA-99215,US,WA,99215,8.7,,,,
US-WA-99216,US,WA,99216,8.7,,,,
US-WA-99217,US,WA,99217,8.7,,,,
US-WA-99218,US,WA,99218,8.7,,,,
US-WA-99219,US,WA,99219,8.7,,,,
US-WA-99220,US,WA,99220,8.7,,,,
US-WA-99223,US,WA,99223,8.7,,,,
US-WA-99224,US,WA,99224,8.7,,,,
US-WA-99228,US,WA,99228,8.7,,,,
US-WA-99251,US,WA,99251,8.7,,,,
US-WA-99252,US,WA,99252,8.7,,,,
US-WA-99256,US,WA,99256,8.7,,,,
US-WA-99258,US,WA,99258,8.7,,,,
US-WA-99260,US,WA,99260,8.7,,,,
US-WA-99301,US,WA,99301,8.6,,,,
US-WA-99302,US,WA,99302,8.6,,,,
US-WA-99320,US,WA,99320,8.3,,,,
US-WA-99321,US,WA,99321,7.9,,,,
US-WA-99322,US,WA,99322,7,,,,
US-WA-99323,US,WA,99323,8.1,,,,
US-WA-99324,US,WA,99324,8.7,,,,
US-WA-99326,US,WA,99326,8,,,,
US-WA-99328,US,WA,99328,7.9,,,,
US-WA-99329,US,WA,99329,8.1,,,,
US-WA-99330,US,WA,99330,8,,,,
US-WA-99333,US,WA,99333,7.8,,,,
US-WA-99335,US,WA,99335,8,,,,
US-WA-99336,US,WA,99336,8.3,,,,
US-WA-99337,US,WA,99337,8.3,,,,
US-WA-99338,US,WA,99338,8.3,,,,
US-WA-99341,US,WA,99341,7.7,,,,
US-WA-99343,US,WA,99343,8,,,,
US-WA-99344,US,WA,99344,7.7,,,,
US-WA-99345,US,WA,99345,7.7,,,,
US-WA-99346,US,WA,99346,7.7,,,,
US-WA-99347,US,WA,99347,7.5,,,,
US-WA-99348,US,WA,99348,8.1,,,,
US-WA-99349,US,WA,99349,7.9,,,,
US-WA-99350,US,WA,99350,8.3,,,,
US-WA-99352,US,WA,99352,8.3,,,,
US-WA-99353,US,WA,99353,8.3,,,,
US-WA-99354,US,WA,99354,8.3,,,,
US-WA-99356,US,WA,99356,7,,,,
US-WA-99357,US,WA,99357,7.9,,,,
US-WA-99359,US,WA,99359,7.9,,,,
US-WA-99360,US,WA,99360,8.1,,,,
US-WA-99361,US,WA,99361,8.1,,,,
US-WA-99362,US,WA,99362,8.9,,,,
US-WA-99363,US,WA,99363,8.1,,,,
US-WA-99371,US,WA,99371,7.7,,,,
US-WA-99401,US,WA,99401,7.5,,,,
US-WA-99402,US,WA,99402,7.5,,,,
US-WA-99403,US,WA,99403,7.5,,,,
US-WI-53001,US,WI,53001,5,,,,
US-WI-53002,US,WI,53002,5.6,,,,
US-WI-53003,US,WI,53003,5.5,,,,
US-WI-53004,US,WI,53004,5.6,,,,
US-WI-53005,US,WI,53005,5.1,,,,
US-WI-53006,US,WI,53006,5.5,,,,
US-WI-53007,US,WI,53007,5.1,,,,
US-WI-53008,US,WI,53008,5.1,,,,
US-WI-53010,US,WI,53010,5.5,,,,
US-WI-53011,US,WI,53011,5,,,,
US-WI-53012,US,WI,53012,5.6,,,,
US-WI-53013,US,WI,53013,5,,,,
US-WI-53014,US,WI,53014,5,,,,
US-WI-53015,US,WI,53015,5,,,,
US-WI-53016,US,WI,53016,5.5,,,,
US-WI-53017,US,WI,53017,5.6,,,,
US-WI-53018,US,WI,53018,5.1,,,,
US-WI-53019,US,WI,53019,5.5,,,,
US-WI-53020,US,WI,53020,5,,,,
US-WI-53021,US,WI,53021,5.6,,,,
US-WI-53022,US,WI,53022,5.6,,,,
US-WI-53023,US,WI,53023,5,,,,
US-WI-53024,US,WI,53024,5.6,,,,
US-WI-53026,US,WI,53026,5,,,,
US-WI-53027,US,WI,53027,5.6,,,,
US-WI-53029,US,WI,53029,5.1,,,,
US-WI-53031,US,WI,53031,5,,,,
US-WI-53032,US,WI,53032,5.5,,,,
US-WI-53033,US,WI,53033,5.6,,,,
US-WI-53034,US,WI,53034,5.5,,,,
US-WI-53035,US,WI,53035,5.5,,,,
US-WI-53036,US,WI,53036,5.5,,,,
US-WI-53037,US,WI,53037,5.6,,,,
US-WI-53038,US,WI,53038,5.5,,,,
US-WI-53039,US,WI,53039,5.5,,,,
US-WI-53040,US,WI,53040,5.6,,,,
US-WI-53042,US,WI,53042,5,,,,
US-WI-53044,US,WI,53044,5,,,,
US-WI-53045,US,WI,53045,5.1,,,,
US-WI-53046,US,WI,53046,5.1,,,,
US-WI-53047,US,WI,53047,5.5,,,,
US-WI-53048,US,WI,53048,5.5,,,,
US-WI-53049,US,WI,53049,5.5,,,,
US-WI-53050,US,WI,53050,5.5,,,,
US-WI-53051,US,WI,53051,5.1,,,,
US-WI-53052,US,WI,53052,5.1,,,,
US-WI-53056,US,WI,53056,5.1,,,,
US-WI-53057,US,WI,53057,5.5,,,,
US-WI-53058,US,WI,53058,5.1,,,,
US-WI-53059,US,WI,53059,5.5,,,,
US-WI-53060,US,WI,53060,5.6,,,,
US-WI-53061,US,WI,53061,5,,,,
US-WI-53062,US,WI,53062,5,,,,
US-WI-53063,US,WI,53063,5,,,,
US-WI-53064,US,WI,53064,5.1,,,,
US-WI-53065,US,WI,53065,5.5,,,,
US-WI-53066,US,WI,53066,5.1,,,,
US-WI-53069,US,WI,53069,5.1,,,,
US-WI-53070,US,WI,53070,5,,,,
US-WI-53072,US,WI,53072,5.1,,,,
US-WI-53073,US,WI,53073,5,,,,
US-WI-53074,US,WI,53074,5.6,,,,
US-WI-53075,US,WI,53075,5,,,,
US-WI-53076,US,WI,53076,5.6,,,,
US-WI-53078,US,WI,53078,5.5,,,,
US-WI-53079,US,WI,53079,5.5,,,,
US-WI-53080,US,WI,53080,5.6,,,,
US-WI-53081,US,WI,53081,5,,,,
US-WI-53082,US,WI,53082,5,,,,
US-WI-53083,US,WI,53083,5,,,,
US-WI-53085,US,WI,53085,5,,,,
US-WI-53086,US,WI,53086,5.6,,,,
US-WI-53088,US,WI,53088,5,,,,
US-WI-53089,US,WI,53089,5.1,,,,
US-WI-53090,US,WI,53090,5.6,,,,
US-WI-53091,US,WI,53091,5.5,,,,
US-WI-53092,US,WI,53092,5.6,,,,
US-WI-53093,US,WI,53093,5,,,,
US-WI-53094,US,WI,53094,5.5,,,,
US-WI-53095,US,WI,53095,5.6,,,,
US-WI-53097,US,WI,53097,5.6,,,,
US-WI-53098,US,WI,53098,5.5,,,,
US-WI-53099,US,WI,53099,5.5,,,,
US-WI-53101,US,WI,53101,5.5,,,,
US-WI-53102,US,WI,53102,5.5,,,,
US-WI-53103,US,WI,53103,5.1,,,,
US-WI-53104,US,WI,53104,5.5,,,,
US-WI-53105,US,WI,53105,5.1,,,,
US-WI-53108,US,WI,53108,5.1,,,,
US-WI-53109,US,WI,53109,5.5,,,,
US-WI-53110,US,WI,53110,5.6,,,,
US-WI-53114,US,WI,53114,5.5,,,,
US-WI-53115,US,WI,53115,5.5,,,,
US-WI-53118,US,WI,53118,5.1,,,,
US-WI-53119,US,WI,53119,5.1,,,,
US-WI-53120,US,WI,53120,5.5,,,,
US-WI-53121,US,WI,53121,5.5,,,,
US-WI-53122,US,WI,53122,5.1,,,,
US-WI-53125,US,WI,53125,5.5,,,,
US-WI-53126,US,WI,53126,5.1,,,,
US-WI-53127,US,WI,53127,5.1,,,,
US-WI-53128,US,WI,53128,5.5,,,,
US-WI-53129,US,WI,53129,5.6,,,,
US-WI-53130,US,WI,53130,5.6,,,,
US-WI-53132,US,WI,53132,5.6,,,,
US-WI-53137,US,WI,53137,5.5,,,,
US-WI-53138,US,WI,53138,5.5,,,,
US-WI-53139,US,WI,53139,5.1,,,,
US-WI-53140,US,WI,53140,5.5,,,,
US-WI-53141,US,WI,53141,5.5,,,,
US-WI-53142,US,WI,53142,5.5,,,,
US-WI-53143,US,WI,53143,5.5,,,,
US-WI-53144,US,WI,53144,5.5,,,,
US-WI-53146,US,WI,53146,5.1,,,,
US-WI-53147,US,WI,53147,5.5,,,,
US-WI-53148,US,WI,53148,5.5,,,,
US-WI-53149,US,WI,53149,5.1,,,,
US-WI-53150,US,WI,53150,5.1,,,,
US-WI-53151,US,WI,53151,5.1,,,,
US-WI-53152,US,WI,53152,5.5,,,,
US-WI-53153,US,WI,53153,5.1,,,,
US-WI-53154,US,WI,53154,5.6,,,,
US-WI-53156,US,WI,53156,5.5,,,,
US-WI-53157,US,WI,53157,5.5,,,,
US-WI-53158,US,WI,53158,5.5,,,,
US-WI-53159,US,WI,53159,5.5,,,,
US-WI-53167,US,WI,53167,5.1,,,,
US-WI-53168,US,WI,53168,5.5,,,,
US-WI-53170,US,WI,53170,5.5,,,,
US-WI-53171,US,WI,53171,5.5,,,,
US-WI-53172,US,WI,53172,5.6,,,,
US-WI-53176,US,WI,53176,5.5,,,,
US-WI-53177,US,WI,53177,5.1,,,,
US-WI-53178,US,WI,53178,5.5,,,,
US-WI-53179,US,WI,53179,5.5,,,,
US-WI-53181,US,WI,53181,5.5,,,,
US-WI-53182,US,WI,53182,5.1,,,,
US-WI-53183,US,WI,53183,5.1,,,,
US-WI-53184,US,WI,53184,5.5,,,,
US-WI-53185,US,WI,53185,5.1,,,,
US-WI-53186,US,WI,53186,5.1,,,,
US-WI-53187,US,WI,53187,5.1,,,,
US-WI-53188,US,WI,53188,5.1,,,,
US-WI-53189,US,WI,53189,5.1,,,,
US-WI-53190,US,WI,53190,5.5,,,,
US-WI-53191,US,WI,53191,5.5,,,,
US-WI-53192,US,WI,53192,5.5,,,,
US-WI-53194,US,WI,53194,5.5,,,,
US-WI-53195,US,WI,53195,5.5,,,,
US-WI-53201,US,WI,53201,5.6,,,,
US-WI-53202,US,WI,53202,5.6,,,,
US-WI-53203,US,WI,53203,5.6,,,,
US-WI-53204,US,WI,53204,5.6,,,,
US-WI-53205,US,WI,53205,5.6,,,,
US-WI-53206,US,WI,53206,5.6,,,,
US-WI-53207,US,WI,53207,5.6,,,,
US-WI-53208,US,WI,53208,5.6,,,,
US-WI-53209,US,WI,53209,5.6,,,,
US-WI-53210,US,WI,53210,5.6,,,,
US-WI-53211,US,WI,53211,5.6,,,,
US-WI-53212,US,WI,53212,5.6,,,,
US-WI-53213,US,WI,53213,5.6,,,,
US-WI-53214,US,WI,53214,5.6,,,,
US-WI-53215,US,WI,53215,5.6,,,,
US-WI-53216,US,WI,53216,5.6,,,,
US-WI-53217,US,WI,53217,5.6,,,,
US-WI-53218,US,WI,53218,5.6,,,,
US-WI-53219,US,WI,53219,5.6,,,,
US-WI-53220,US,WI,53220,5.6,,,,
US-WI-53221,US,WI,53221,5.6,,,,
US-WI-53222,US,WI,53222,5.6,,,,
US-WI-53223,US,WI,53223,5.6,,,,
US-WI-53224,US,WI,53224,5.6,,,,
US-WI-53225,US,WI,53225,5.6,,,,
US-WI-53226,US,WI,53226,5.6,,,,
US-WI-53227,US,WI,53227,5.6,,,,
US-WI-53228,US,WI,53228,5.6,,,,
US-WI-53233,US,WI,53233,5.6,,,,
US-WI-53234,US,WI,53234,5.6,,,,
US-WI-53235,US,WI,53235,5.6,,,,
US-WI-53237,US,WI,53237,5.6,,,,
US-WI-53259,US,WI,53259,5.6,,,,
US-WI-53263,US,WI,53263,5.6,,,,
US-WI-53267,US,WI,53267,5.6,,,,
US-WI-53268,US,WI,53268,5.6,,,,
US-WI-53274,US,WI,53274,5.6,,,,
US-WI-53278,US,WI,53278,5.6,,,,
US-WI-53288,US,WI,53288,5.6,,,,
US-WI-53290,US,WI,53290,5.6,,,,
US-WI-53293,US,WI,53293,5.6,,,,
US-WI-53295,US,WI,53295,5.6,,,,
US-WI-53401,US,WI,53401,5.1,,,,
US-WI-53402,US,WI,53402,5.1,,,,
US-WI-53403,US,WI,53403,5.1,,,,
US-WI-53404,US,WI,53404,5.1,,,,
US-WI-53405,US,WI,53405,5.1,,,,
US-WI-53406,US,WI,53406,5.1,,,,
US-WI-53407,US,WI,53407,5.1,,,,
US-WI-53408,US,WI,53408,5.1,,,,
US-WI-53501,US,WI,53501,5.5,,,,
US-WI-53502,US,WI,53502,5.5,,,,
US-WI-53503,US,WI,53503,5.5,,,,
US-WI-53504,US,WI,53504,5.5,,,,
US-WI-53505,US,WI,53505,5.5,,,,
US-WI-53506,US,WI,53506,5.5,,,,
US-WI-53507,US,WI,53507,5.5,,,,
US-WI-53508,US,WI,53508,5.5,,,,
US-WI-53510,US,WI,53510,5.5,,,,
US-WI-53511,US,WI,53511,5.5,,,,
US-WI-53512,US,WI,53512,5.5,,,,
US-WI-53515,US,WI,53515,5.5,,,,
US-WI-53516,US,WI,53516,5.5,,,,
US-WI-53517,US,WI,53517,5.5,,,,
US-WI-53518,US,WI,53518,5.5,,,,
US-WI-53520,US,WI,53520,5.5,,,,
US-WI-53521,US,WI,53521,5.5,,,,
US-WI-53522,US,WI,53522,5.5,,,,
US-WI-53523,US,WI,53523,5.5,,,,
US-WI-53525,US,WI,53525,5.5,,,,
US-WI-53526,US,WI,53526,5.5,,,,
US-WI-53527,US,WI,53527,5.5,,,,
US-WI-53528,US,WI,53528,5.5,,,,
US-WI-53529,US,WI,53529,5.5,,,,
US-WI-53530,US,WI,53530,5.5,,,,
US-WI-53531,US,WI,53531,5.5,,,,
US-WI-53532,US,WI,53532,5.5,,,,
US-WI-53533,US,WI,53533,5.5,,,,
US-WI-53534,US,WI,53534,5.5,,,,
US-WI-53535,US,WI,53535,5.5,,,,
US-WI-53536,US,WI,53536,5.5,,,,
US-WI-53537,US,WI,53537,5.5,,,,
US-WI-53538,US,WI,53538,5.5,,,,
US-WI-53540,US,WI,53540,5.5,,,,
US-WI-53541,US,WI,53541,5.5,,,,
US-WI-53542,US,WI,53542,5.5,,,,
US-WI-53543,US,WI,53543,5.5,,,,
US-WI-53544,US,WI,53544,5.5,,,,
US-WI-53545,US,WI,53545,5.5,,,,
US-WI-53546,US,WI,53546,5.5,,,,
US-WI-53547,US,WI,53547,5.5,,,,
US-WI-53548,US,WI,53548,5.5,,,,
US-WI-53549,US,WI,53549,5.5,,,,
US-WI-53550,US,WI,53550,5.5,,,,
US-WI-53551,US,WI,53551,5.5,,,,
US-WI-53553,US,WI,53553,5.5,,,,
US-WI-53554,US,WI,53554,5.5,,,,
US-WI-53555,US,WI,53555,5.5,,,,
US-WI-53556,US,WI,53556,5.5,,,,
US-WI-53557,US,WI,53557,5.5,,,,
US-WI-53558,US,WI,53558,5.5,,,,
US-WI-53559,US,WI,53559,5.5,,,,
US-WI-53560,US,WI,53560,5.5,,,,
US-WI-53561,US,WI,53561,5.5,,,,
US-WI-53562,US,WI,53562,5.5,,,,
US-WI-53563,US,WI,53563,5.5,,,,
US-WI-53565,US,WI,53565,5.5,,,,
US-WI-53566,US,WI,53566,5.5,,,,
US-WI-53569,US,WI,53569,5.5,,,,
US-WI-53570,US,WI,53570,5.5,,,,
US-WI-53571,US,WI,53571,5.5,,,,
US-WI-53572,US,WI,53572,5.5,,,,
US-WI-53573,US,WI,53573,5.5,,,,
US-WI-53574,US,WI,53574,5.5,,,,
US-WI-53575,US,WI,53575,5.5,,,,
US-WI-53576,US,WI,53576,5.5,,,,
US-WI-53577,US,WI,53577,5.5,,,,
US-WI-53578,US,WI,53578,5.5,,,,
US-WI-53579,US,WI,53579,5.5,,,,
US-WI-53580,US,WI,53580,5.5,,,,
US-WI-53581,US,WI,53581,5.5,,,,
US-WI-53582,US,WI,53582,5.5,,,,
US-WI-53583,US,WI,53583,5.5,,,,
US-WI-53584,US,WI,53584,5.5,,,,
US-WI-53585,US,WI,53585,5.5,,,,
US-WI-53586,US,WI,53586,5.5,,,,
US-WI-53587,US,WI,53587,5.5,,,,
US-WI-53588,US,WI,53588,5.5,,,,
US-WI-53589,US,WI,53589,5.5,,,,
US-WI-53590,US,WI,53590,5.5,,,,
US-WI-53593,US,WI,53593,5.5,,,,
US-WI-53594,US,WI,53594,5.5,,,,
US-WI-53595,US,WI,53595,5.5,,,,
US-WI-53596,US,WI,53596,5.5,,,,
US-WI-53597,US,WI,53597,5.5,,,,
US-WI-53598,US,WI,53598,5.5,,,,
US-WI-53599,US,WI,53599,5.5,,,,
US-WI-53701,US,WI,53701,5.5,,,,
US-WI-53702,US,WI,53702,5.5,,,,
US-WI-53703,US,WI,53703,5.5,,,,
US-WI-53704,US,WI,53704,5.5,,,,
US-WI-53705,US,WI,53705,5.5,,,,
US-WI-53706,US,WI,53706,5.5,,,,
US-WI-53707,US,WI,53707,5.5,,,,
US-WI-53708,US,WI,53708,5.5,,,,
US-WI-53711,US,WI,53711,5.5,,,,
US-WI-53713,US,WI,53713,5.5,,,,
US-WI-53714,US,WI,53714,5.5,,,,
US-WI-53715,US,WI,53715,5.5,,,,
US-WI-53716,US,WI,53716,5.5,,,,
